accent,text,old_id,new_id,status,corr,recheck
uk,it was invented by whitcomb judson.,n00695,t8ef1c61f922f85a3,same,1.0,
uk,it was invented in 1893.,n00696,t210746cb3a5124f0,same,1.0,
uk,it's 5 o'clock.,n00697,tf1c6a199d9f5f30d,same,1.0,
uk,it's = it is,wy-g1u4e0046,t23b7408de038a975,same,1.0,
uk,it's a fox.,n00698,tf1108d55dadeaca2,MISMATCH,0.0939,0.0808
uk,it's a red panda.,n00699,t7c752d95d1746573,MISMATCH,0.1387,0.0796
uk,it's a toy car.,wy-g2u10e0228,t467fc1f4d3c1d73b,MISMATCH,0.0485,0.0583
uk,it's about our school project.,n00700,t0b61641839109aaf,MISMATCH,0.1485,0.0548
uk,it's full of life.,n00701,t6add00419ce8ef7c,MISMATCH,0.0981,0.093
uk,it's hot and sunny here.,n00702,t5b06aa0ace675f84,MISMATCH,0.113,0.1235
uk,it's important to listen to each other.,n00703,tf0d9ef908ab3098f,MISMATCH,0.1342,0.0549
uk,it's in / on / under ...,wy-g1u10e0124,tb714bc50aa0d737e,MISMATCH,0.0162,0.0581
uk,it's in april.,n00704,t41dadd5391a3d761,same,1.0,
uk,it's in october. we'll go to the great wall.,n00705,t1a5b4b82c62fcfa5,same,1.0,
uk,it's in the box.,n00706,td6f48ca1fa2aaa2f,same,1.0,
uk,"it's ok, chen jie.",n00707,tb689688a2a42a982,MISMATCH,0.0721,0.08
uk,it's ok. we can go to the library.,n00708,t3b3036ea9c9c7009,same,1.0,
uk,it's on may 1st.,n00709,t85f672d2c10e1c08,same,1.0,
uk,it's only two degrees in beijing.,n00710,td1b5a9c5e2656c9f,same,1.0,
uk,it's orange.,n00711,t59de062d3d3c6bf5,MISMATCH,0.0815,0.1015
uk,it's playing with its mother!,n00712,t8e649bc8a1e65403,same,1.0,
uk,it's raining now.,n00713,t952bb93421109d08,MISMATCH,0.204,0.0713
uk,it's seven o'clock. hurry!,n00714,t75c570dd59e4f8aa,MISMATCH,0.0587,0.0678
uk,it's sunny today.,ox-g2u8e0116,tce232a0e5cdbb50b,same,1.0,
uk,it's taller than both of us together.,n00715,t56558896913a0d50,same,1.0,
uk,it's the empty can that makes the most noise.,n00716,t926c744f457dae4c,same,1.0,
uk,it's time for dinner.,n00717,t620dab9f8bb54d47,MISMATCH,0.1299,0.0776
uk,it's time to get up.,n00718,tf9d8c5b357f09533,MISMATCH,0.0887,0.0574
uk,it's twenty yuan.,n00719,t5abd50bf6d3eaa50,MISMATCH,0.0661,0.0612
uk,it's very long.,wy-g2u6e0192,tbfcf11465c3a8461,same,1.0,
uk,it's your dad's.,n00720,t722bfd7ad2d3bba6,MISMATCH,0.073,0.083
uk,it's zhang peng's.,n00721,tb0477020010d3eae,MISMATCH,0.0363,0.107
uk,italian,n00722,tc3c530e6af081d64,MISMATCH,0.272,0.1275
uk,italy,n00723,t5c41022efee72ec1,MISMATCH,0.2837,0.1102
uk,item,n00724,t848aab3cffd8f8d8,MISMATCH,0.2649,0.078
uk,its,kb0329,td5a45fca3eed95d2,MISMATCH,0.3431,0.0883
uk,itself,kb0330,tcaf2dc21a5eb104c,MISMATCH,0.073,0.0875
uk,it’s made of used wood and glass.,n00725,t33e231186fbdc454,same,1.0,
uk,it’s used for serving really cold ice-cream.,n00726,t66616cbae8f477be,same,1.0,
uk,ivory,n00727,t67a9b48f5b2c1703,MISMATCH,0.1017,0.0746
uk,i’m going to join the school volleyball team.,n00728,t1b53814382ca48dd,same,1.0,
uk,i’m looking forward to going to senior high school.,n00729,t98863826a7e5ec87,same,1.0,
uk,"i’m not sure, but it can’t be a dog.",n00730,te028800446698161,same,1.0,
uk,j. k. rowling,n00731,t623be6eb0ec39be9,same,1.0,
uk,jack,n00732,t2dc95d76f41982dd,MISMATCH,0.3143,0.1018
uk,jacket,g3u5e3965,t9efc3ae80182c94b,same,1.0,
uk,james,n00733,t69430732ad15bfbb,MISMATCH,0.0629,0.0987
uk,jane,n00734,tda940fa278874028,MISMATCH,0.1083,0.1676
uk,january,g3u6e3975,t0bf2dea95076745b,same,1.0,
uk,japan,wy-g6u3e0529,t7bcd8ad216953bf6,MISMATCH,0.2021,0.0864
uk,japanese,ra-g9u28e1959,tf7679b6e60a4aca2,same,1.0,
uk,jar,n00735,tc11d42ab87dc033c,MISMATCH,0.2626,0.1062
uk,jason,n00736,t4be9fb49c1a5f757,MISMATCH,0.0854,0.0758
uk,jazz,ra-g9u25e1858,t833585d6fe0feec0,same,1.0,
uk,jeans,g1u12e0820,t650a9cf909f2d2b7,same,0.99,
uk,jeff,n00737,t659674d6a79333d9,MISMATCH,0.2168,0.0823
uk,jelly,ox-g2u5e0096,t7520692dcfffaf52,same,1.0,
uk,jennifer,n00738,t719089de28af4b92,MISMATCH,0.2132,0.059
uk,jenny,n00739,td47e0531db8e1247,MISMATCH,0.1716,0.1182
uk,jewel,wy-g5u11e1089,t3b841d81554e5dd7,same,1.0,
uk,jeweled,ra-g9u36e2334,te569a26eb98d9533,same,1.0,
uk,ji-hoon,n00740,tfe3e8a397b52ab5e,MISMATCH,0.2546,0.0497
uk,jim,n00741,taacf96f529d1226a,MISMATCH,0.1001,0.139
uk,jinggangshan revolution museum,n00742,te24f8d95198d1e39,MISMATCH,0.1108,0.0711
uk,job,ox-g7u5e0644,tae5ed715762bcf24,same,0.9883,
uk,jog,kb0331,t44bc7929d1188b0d,MISMATCH,0.4112,0.0906
uk,jogging,ra-g8u15e1183,t035d6cb6b32e7245,same,1.0,
uk,john,n00743,tc34e2b5399b4ed94,MISMATCH,0.0817,0.1123
uk,join,kb0332,t34b65fd1395de350,MISMATCH,0.0997,0.2052
uk,join clubs and teams.,n00744,t663c336650a591a1,same,1.0,
uk,joke,kb0333,t515b39a8bd4562ef,same,0.9958,
uk,jones,n00745,tc37e520eda4f4c73,MISMATCH,0.0799,0.2152
uk,journalist,ra-g9u25e1871,t11de769ff7691a2b,same,1.0,
uk,journey,ox-g9u11e0949,t3c65da5acd56a915,same,0.9677,
uk,journey to the west,n00746,t8aed8aa15673cc5c,MISMATCH,0.1281,0.0547
uk,joy,kb0334,t45b65d9041b876ba,same,0.9952,
uk,joy clinic,n00747,t755e295c1a9d5de7,MISMATCH,0.1485,0.0837
uk,joyful,n00748,t396895834a07dd6f,MISMATCH,0.1788,0.0853
uk,judge,kb0335,t09d43282d5774198,MISMATCH,0.8668,0.056
uk,judy,n00749,t9ba136fc45716254,MISMATCH,0.3514,0.0343
uk,juice,ox-g2u6e0102,tb37fd06819ce5833,same,1.0,
uk,julie,n00750,tdb68d5499539314f,MISMATCH,0.4101,0.0433
uk,july,g3u6e3981,tead3aa7ad1fdd25a,same,1.0,
uk,jump,ox-g3u10e0295,ta2c3a769756a9241,same,0.9925,
uk,jump rope,n00752,t4026b5487c194374,MISMATCH,0.1297,0.0776
uk,jump the queue,n00753,t24660c657a5114e0,MISMATCH,0.1351,0.0692
uk,jumping,n00754,t564c6f74e8b0bc6d,MISMATCH,0.2642,0.0586
uk,jumping rope,g4u1e3847,t97418db1f9549384,same,1.0,
uk,june,g3u6e3980,t6573aafada796fa4,same,1.0,
uk,junior,kb0336,tcf6b2b8152a83e2c,same,0.9967,
uk,junior high,wy-g7u0e1188,t88e23e8e89934e8e,same,1.0,
uk,junior high school,ra-g8u16e1269,t28d71e8917626995,same,1.0,
uk,junk food,ra-g8u5e0389,td30e8cc2ba04ef7c,same,0.9216,
uk,jupiter,ra-g8u18e1412,te7206282a97dbd2b,same,1.0,
uk,just,kb0337,t8d29c4cb86a58ac5,same,0.9854,
uk,kaito,n00755,t73667ab296ea0b5a,MISMATCH,0.2346,0.0851
uk,kangaroo,wy-g9u8e0912,td56bf8c5d5672d2f,same,0.9978,
uk,kate,n00756,tf451c7b3eb63740d,MISMATCH,0.3579,0.1149
uk,keep,kb0338,tcdaad3ab65e64236,same,0.9362,
uk,keep (...) away from ...,n00757,t49d438c07556e76a,MISMATCH,0.2486,0.0989
uk,keep ... away from,n00758,t741bb0ac7d609944,MISMATCH,0.2083,0.0743
uk,keep ... off,n00759,t7212ff07c984c876,MISMATCH,0.4378,0.0439
uk,keep on doing sth,n00760,tcc5b16cf86d1d8fa,MISMATCH,0.1107,0.0364
uk,keep one’s cool,n00761,tec9f9ba312f78fe0,MISMATCH,0.1239,0.1076
uk,keep out,g8u8e4550,tcc9aba88d61fdcb4,same,1.0,
uk,keep to the right,g5u12e0235,tc935c02127e09426,MISMATCH,0.0821,0.0541
uk,keep your desk clean,g5u12e0236,t92157a51b815da98,MISMATCH,0.1083,0.0631
uk,keep your desk clean.,n00762,t885d886d4fdab3a5,same,1.0,
uk,keeper,wy-g4u11e0859,tf6244c915dab9b4e,same,1.0,
uk,kelly,n00763,t8bd7f4cd69c92d5b,MISMATCH,0.2951,0.1408
uk,key,g4u2e0016,tce7cccadc3a94cf5,same,0.9969,
uk,keyboard,ox-g9u2e0852,t4d544c11f59d1556,MISMATCH,0.6995,0.1179
uk,kg,n00764,t38ef4bdbc4c2af49,MISMATCH,0.0751,0.073
uk,kick,g3u2e3919,t7f9308bc97b2dca8,same,1.0,
uk,kick sb. off,n00765,t631762fe3720f574,MISMATCH,0.1046,0.0478
uk,kid,kb0339,tbfe7148cc5879fc4,same,0.9933,
uk,kill,kb0340,t390012164b9461ea,same,0.9957,
uk,kilo,kb0341,te8fa868e00ac1f79,same,0.9961,
uk,kilogram,kb0342,t9be358881c49d452,MISMATCH,0.83,0.0531
uk,kilometer,g7u12e0454,ta490d4fe147c5cf8,same,0.9976,
uk,kilometre,wy-g6u1e0502,tc60d891212df0ab8,same,0.9976,
uk,kind,g5u1e0124,t5a24dd0b5c7ff759,same,0.9982,
uk,kindergarten,g12u2e7204,tfe4e13a6b301c568,same,1.0,
uk,kindness,ox-g6u10e0599,ta4ce465abd178622,MISMATCH,0.8066,0.0523
uk,king,kb0343,ta0c66bd15af968a9,same,0.9753,
uk,kingdom,n00766,tb606886c76716b14,MISMATCH,0.4866,0.0744
uk,kiss,g9u10e0674,tf10af86d11c7bb72,same,0.9512,
uk,kit,ra-g8u21e1638,t3deb98680f68f436,same,1.0,
uk,kitchen,g3u12e4077,tb0cabb4ae2643be7,same,1.0,
uk,kite,ox-g2u4e0094,t928f3f2530608eed,same,1.0,
uk,kitten,n00767,t49e4fd4a5841952a,MISMATCH,0.2682,0.0862
uk,km,n00768,t8d0fcae2f7beb6a7,MISMATCH,0.1582,0.0817
uk,knee,kb0344,t10ca16493c24f09b,same,0.9998,
uk,knife,ox-g4u10e0398,t9f6db933dd36a97a,MISMATCH,0.1479,0.0793
uk,knock,ox-g7u2e0619,t67c38d8e59a2e4b7,same,0.999,
uk,knock around,wy-g7u6e1438,tbada98f2e57ad122,same,1.0,
uk,knock down,wy-g8u2e1839,t59bdc27ff323d892,same,1.0,
uk,know,g3u10e4040,tdaf1d34e9023690e,same,1.0,
uk,knowledge,g9u1e0586,tef45a3e9784c9e08,MISMATCH,0.0573,0.1136
uk,knowledgeable,ra-g9u30e2060,tb2a4f44dc444402e,same,1.0,
uk,koala,g7u9e5369,t612a7c44e00537c7,MISMATCH,0.0832,0.0493
uk,korean,ra-g8u23e1754,t785645057a4ec11e,MISMATCH,0.3948,0.0744
uk,kung fu,kb0345,te5047b841df56a4f,MISMATCH,0.1462,0.0983
uk,lab,kb0346,t2545b967b8aeae13,MISMATCH,0.4721,0.0561
uk,laboratory,ox-g9u4e0873,tf04889bb0430d12b,same,0.9975,
uk,labour,ra-g9u2e0663,t75295b5caad182fb,MISMATCH,0.2543,0.1269
uk,labour day,n00769,t4aee785e11bc6e65,MISMATCH,0.2356,0.0721
uk,ladder,n00770,te09064ecd8ed4344,MISMATCH,0.269,0.0652
uk,lady,kb0347,t332284b712d430c0,same,0.9823,
uk,lake,ox-g2u6e0145,t5525ecdfbbf8ed2a,same,1.0,
uk,lake baikal,n00771,te90ace3bdb6570dc,MISMATCH,0.0828,0.055
uk,lake ontario,g6u8e4320,tb7375c43c967114a,MISMATCH,0.0459,0.0633
uk,lamp,ox-g4u2e0316,t2afc15e301f7046b,same,0.9972,
uk,land,kb0348,t10e9f227342d262b,same,0.9967,
uk,landlord,ra-g8u24e1810,t5357d66d9626e09e,same,1.0,
uk,landmark,ox-g7u7e0666,t1eb0338b13f2b09a,same,0.999,
uk,landscape,kb0349,tac5aff9cb0ebc29e,same,0.9776,
uk,landslide,n00772,t135acc226863977d,MISMATCH,0.1413,0.0686
uk,lane,wy-g8u2e1867,ta611597cae8f7d3f,same,1.0,
uk,language,ox-g7u1e0609,td5006cad83abba16,same,0.9972,
uk,lantern,g9u2e0592,t044d7f08029513fc,same,0.9986,
uk,lap,ra-g8u22e1692,t9ad60dcd65784b8f,same,1.0,
uk,laptop,kb0350,t508fefedc17fa8d6,same,0.9405,
uk,large,kb0351,t8a1d30957d0733a0,same,0.9696,
uk,last,kb0352,tb1946b85ac260c84,same,0.9932,
uk,last but not least,n00773,tc3ff2c4e613ec663,MISMATCH,0.0789,0.0606
uk,last month,g12u5e5841,tf368c231b6101a98,same,1.0,
uk,last name,n00774,t41fd197d788de192,MISMATCH,0.2032,0.0602
uk,last night,g9u4e5534,t7a99a6576bed5a2e,same,1.0,
uk,last week,g9u4e5533,tef924c0dbb006496,same,1.0,
uk,last weekend,g10u3e5623,t22e0d03835a8520f,same,1.0,
uk,last year,g12u5e5835,t2fff18553383e494,same,1.0,
uk,lastly,n00775,teae8ead6390d0a29,MISMATCH,0.2556,0.0809
uk,late,g3u11e4066,tdb18bc8c922b0938,same,1.0,
uk,late for,n00776,tf060c31b772d6794,MISMATCH,0.0879,0.1241
uk,lately,n00777,t7b0a4c95586f5d79,MISMATCH,0.1367,0.0608
uk,later,kb0353,tde6f9ee7d222bb03,same,0.9973,
uk,latest,ra-g8u22e1707,t9ef55aa5aa934ac7,same,1.0,
uk,laugh,wy-g6u4e0538,tc7e9d02da37b9fd7,same,0.9978,
uk,laugh at,n00778,tb7b4344517c50efb,MISMATCH,0.0275,0.1277
uk,laughed,n00779,t313c7ce74135254c,MISMATCH,0.3519,0.0904
uk,laughter,ra-g9u25e1850,t928ecae7441143b9,same,1.0,
uk,lausanne,n00780,t449b4cc50c863689,MISMATCH,0.1194,0.0643
uk,law,kb0354,t7bd445b9014b9c2b,same,0.9993,
uk,lawyer,kb0355,ta28c78a516d03eef,same,0.999,
uk,lay,kb0356,t5980fa14f4cf3864,same,0.9797,
uk,lay out,n00781,tc65eb6779ae22c5e,MISMATCH,0.2366,0.0882
uk,lazy,kb0357,t1b1880d9a05c015e,same,0.9915,
uk,lead,kb0358,t7b2d62597cd66902,same,0.9989,
uk,leader,n00782,t94bf52147032528f,MISMATCH,0.2693,0.0879
uk,leadership,ra-g9u30e2047,tab73d22946963437,same,1.0,
uk,leading,ra-g8u24e1822,t206c85fb8ddb06ac,same,1.0,
uk,leaf,ox-g2u5e0138,tc2b02e09e745fc87,same,1.0,
uk,lean,ra-g9u33e2206,tc2373064d2c8cd5f,same,1.0,
uk,learn,wy-g8u1e0722,t1a6470037a2e599f,same,0.9837,
uk,learn from,ra-g8u2e0347,t51cd0e1d4931146f,same,0.9914,
uk,learn to ride a bike,g5u12e4189,t51c7562ac28012f1,MISMATCH,0.0722,0.0831
uk,learn to swim,g5u12e4192,te6b7b406dfed70e7,same,1.0,
uk,learn to walk,g5u12e4188,tdd1aee4576aefbaf,MISMATCH,0.164,0.0682
uk,learner,g9u1e0581,tdebd1f3087656e7f,same,0.9624,
uk,learning,g11u6e5745,t2b712b5ec03d1f7a,MISMATCH,0.2471,0.1203
uk,least,kb0359,tf3a035fcffae03ee,same,0.9933,
uk,leave,n00783,tb7d484756ab9126d,MISMATCH,0.295,0.044
uk,leave a message,n00784,tb403e9e806af5443,MISMATCH,0.2111,0.0376
uk,leave out,n00785,taa8cdeaa43ebc0e3,MISMATCH,0.076,0.1274
uk,leave... behind,,tf0e5b395cf1c9534,old_missing,0.0,
uk,leaves,kb0360,t4983d4a5d4691285,same,0.9938,
uk,lee,n00786,tfc5f88b4aa08f169,MISMATCH,0.1986,0.1074
uk,left,wy-g4u1e0301,t361ab1bee57f1183,same,0.9652,
uk,leg,g3u2e3911,t2e50a7be5f0426f2,same,1.0,
uk,leisure,ox-g8u2e0738,t6cd9bc72d41b597c,same,0.9949,
uk,lemon,kb0361,t97f2812bbd4b869a,same,0.9911,
uk,lend,kb0362,t472dfa3ccf0b2f31,same,0.9987,
uk,lend (sb) a hand,n00787,te4911f3ac552e86a,MISMATCH,0.0876,0.0384
uk,length,n00788,tfedb17fd8a5bc499,MISMATCH,0.0386,0.1211
uk,lennox,n00789,t20defbfeffc2d781,MISMATCH,0.2284,0.1178
uk,less,kb0363,t4d88dc7ecdf70eec,same,0.9744,
uk,less is more.,n00790,t33ab06fc6c3935c3,same,1.0,
uk,lesson,ox-g9u10e0938,td7e8ce1ab6161aa4,MISMATCH,0.7538,0.0881
uk,let,kb0364,t9380f36d6d3016d4,same,0.9904,
uk,let ... down,n00791,t8dd3c17e662f70dc,MISMATCH,0.1302,0.0804
uk,let down,n00792,t2c3f1c005eb79415,MISMATCH,0.2989,0.0874
uk,let me help.,n00793,t18decb09207575d5,MISMATCH,0.1301,0.0638
uk,let sleeping dogs lie.,n00794,te165b5cc355ca19d,MISMATCH,0.1057,0.0493
uk,let's,wy-g2u1e0134,t1f712c827e07a6f3,same,1.0,
uk,let's count.,wy-g2u1e0137,tf621fc953c06254e,same,1.0,
uk,let's draw some purple and brown birds.,n00795,t067a9d097efe02a7,same,1.0,
uk,let's feed the chickens.,n00796,t8644979634038048,same,1.0,
uk,let's go to the zoo!,n00797,tf3bc6969e75fc878,MISMATCH,0.1077,0.0937
uk,let's take it.,n00798,t0f6cabbcf1793b67,same,1.0,
uk,letter,g6u4e0273,t876d8d048900a64f,same,0.9978,
uk,level,kb0365,t1cc7b7c5f44e60ef,same,0.9986,
uk,lewis carroll,n00799,tb74c699c410fa405,same,1.0,
uk,librarian,n00800,tb9ade6dde98df93c,MISMATCH,0.2277,0.0816
uk,library,g3u8e4002,t27f450ebff0e5238,same,1.0,
uk,license,n00801,t0c41efe15f23b153,MISMATCH,0.1691,0.0494
uk,licked,n00802,t35c9f9ce2fa0cdb2,MISMATCH,0.3356,0.0863
uk,lie,kb0366,tb33624a187da5c62,same,0.9993,
uk,lie in,ra-g9u31e2104,t81d8602ba3f9136e,same,1.0,
uk,life,wy-g8u9e0802,ta5ccbf6430d51570,same,0.9735,
uk,life has seasons.,n00803,t9263cb58365fbb8f,MISMATCH,0.0681,0.045
uk,life is full of the unexpected.,g9u12e0699,tff2edb5ffc713308,MISMATCH,0.8103,0.0471
uk,life is what you make it.,n00804,t588106360e704cde,same,1.0,
uk,life-saving,n00805,te98437178686f006,MISMATCH,0.1368,0.0726
uk,lifelong,n00806,td9e3d4b63a22538e,MISMATCH,0.2698,0.1913
uk,lifestyle,ox-g6u2e0511,t7fc087b17772f78a,same,0.9927,
uk,lifetime,n00807,t9edd7a72522566ae,MISMATCH,0.1755,0.0633
uk,lift,ox-g7u2e0614,t22b9234204bdd7d4,same,0.9982,
uk,lift sb's spirits,wy-g7u10e1640,t9ee02eb1acbe8359,same,1.0,
uk,light,g4u1e0004,t4caa9e218c39031f,same,0.9976,
uk,lightning,ox-g4u3e0328,t4a789aa12995e950,same,0.9616,
uk,lightning rod,wy-g8u4e1937,t7dfade1d9fa79921,same,1.0,
uk,like,wy-g2u7e0196,tcc06da46ecebbad2,same,1.0,
uk,likely,kb0367,tced288940bcb86ce,same,0.9986,
uk,lily,n00808,t369d320b77b4e50e,MISMATCH,0.1373,0.0522
uk,limit,ra-g8u21e1653,t2c1a7a2ea3da6938,same,1.0,
uk,linda,n00809,t713426969f8e9b61,MISMATCH,0.137,0.0765
uk,line,kb0368,t36093ea6e992cef0,same,0.9993,
uk,lining,n00810,t381c3f106d9c8e14,MISMATCH,0.3391,0.0779
uk,link,n00811,tbb62c96147003b82,MISMATCH,0.4079,0.0749
uk,lion,wy-g2u6e0190,t5336e16663f131df,same,1.0,
uk,lion dance,g6u10e5278,td0dfabaedaf2e801,MISMATCH,0.1232,0.0582
uk,lisa,n00812,t890ab1eadabc460e,MISMATCH,0.0385,0.0682
uk,list,kb0369,t771f620b37b46443,same,0.9888,
uk,listen,kb0370,t9650a1ecd9bacd9d,same,0.9897,
uk,listen to,n00813,tb9202ee76a1f8580,MISMATCH,0.2314,0.0274
uk,listen to music,g5u10e4162,taa991d0aae10b255,same,1.0,
uk,listener,n00814,t625b4a5198d804a3,MISMATCH,0.1821,0.0809
uk,listening to music,g3u11e4054,t9d0f88c93a5dbfbf,same,1.0,
uk,literary,n00815,t6d19f0aa26af293c,MISMATCH,0.0987,0.1252
uk,literature,kb0371,tc1ba9d2276c1547e,same,0.9897,
uk,litter,kb0372,t94fb098978378be3,same,0.9968,
uk,little,wy-g2u5e0180,ta57c17775a510e19,same,1.0,
uk,live,kb0374,t8741a276bdd1d220,same,0.98,
uk,live through,ra-g9u36e2331,tfc6985955dd5590f,same,1.0,
uk,lively,kb0375,te0e486c11ac81349,same,0.9785,
uk,lives,kb0376,t5b212b48e4469819,MISMATCH,0.1299,0.1029
uk,living,ra-g8u15e1203,taad6ffcd8425aef0,same,1.0,
uk,living room,g3u12e4073,tecb2b5f1eae7a0ab,same,1.0,
uk,lizard,wy-g8u11e2245,tfc9dfed84f29a85b,same,1.0,
uk,local,g9u5e0626,taa0d04d272e9c97a,same,0.9991,
uk,located,n00816,tf3dd56a1c02db4b0,MISMATCH,0.0758,0.0514
uk,lock,kb0377,t7c77e62eb8cf6901,same,0.9981,
uk,lock up,n00817,tadc999ab278f2792,MISMATCH,0.435,0.1211
uk,locker,n00818,tc1763b0740d7387e,MISMATCH,0.0504,0.124
uk,logging,wy-g9u5e2496,tc473f2b3cd847c92,same,1.0,
uk,logo,wy-g9u5e2502,t05a46ecbf11d8d8b,same,1.0,
uk,london,wy-g5u1e0401,taee01679b4489913,same,0.9985,
uk,lonely,g8u12e0573,t95a5768db745d2ce,same,0.9914,
uk,long,wy-g2u6e0185,t1097cdd7f46584f9,same,1.0,
uk,long ago,n00819,td0e5892d89bf30b6,MISMATCH,0.1224,0.0739
uk,long for,ra-g9u36e2336,t25b2aba7c6c1697a,same,1.0,
uk,long jump,g5u10e5180,td5653d01a6e55822,MISMATCH,0.1201,0.1328
uk,long-lasting,,t08c2bcc1a7dc66cd,old_missing,0.0,
uk,longer,g6u7e0305,t066f002fde28b8f4,same,0.9989,
uk,look,wy-g1u8e0092,t4ef5ec1433b03c85,same,1.0,
uk,look after,g8u9e0548,t58679694fea39f8c,MISMATCH,0.1063,0.1026
uk,look at,n00820,tfb4fa23a95472473,MISMATCH,0.0274,0.0958
uk,look at the ...,wy-g2u6e0193,t67a9722df7975d49,MISMATCH,0.1575,0.1073
uk,look back at,n00821,t7c68760032ab4d20,MISMATCH,0.1317,0.1178
uk,look for,g3u4e3951,t032382354c411405,same,1.0,
uk,look forward to,g3u5e3972,t866dc6a1d52e4de3,same,1.0,
uk,look on the bright side,n00823,tf9751d7198ca48fd,MISMATCH,0.3288,0.0545
uk,look up,n00824,tef9357c52a656df8,MISMATCH,0.1682,0.1351
uk,look up to,n00825,t8e5a9fc10ff0e44b,MISMATCH,0.1343,0.1484
uk,look! it's a ...,wy-g1u8e0097,t54a5c575f97ff80b,MISMATCH,0.1598,0.0678
uk,look! this is my eye.,ox-g1u3e0023,t13829187d499aa22,MISMATCH,0.0633,0.1257
uk,look! this is my family.,n00826,tf2f4056ad1d54cb2,MISMATCH,0.1342,0.0277
uk,lose,wy-g6u8e0575,tc44510ec8b03677a,same,0.9903,
uk,loss,kb0378,t8e69aa4cdcded36c,same,0.9644,
uk,lost,g3u10e4038,tc57f5e6a56cddd3f,same,1.0,
uk,lost and found,wy-g3u3e0289,t8d7ff148750ab8cc,same,1.0,
uk,lot,kb0379,td83073a313dae97a,same,0.9972,
uk,lot of,g5u6e5135,te223dfca1f66108a,MISMATCH,0.1692,0.1319
uk,lots,g14u3e7439,t854456fac3e855a8,same,1.0,
uk,lots of,g7u3e5307,t1ce442a741e9b8aa,same,1.0,
uk,lotus,n00827,t66e8932106a980bc,MISMATCH,0.1374,0.08
uk,loud,kb0380,t3c38666ca6c26ec2,MISMATCH,0.8214,0.092
uk,loudly,ra-g7u11e0880,ta21f89aa22614e6c,same,1.0,
uk,loudspeaker,ra-g9u26e1883,t7c46e13e64aab936,same,1.0,
uk,love,ox-g1u7e0068,t36cd4b265771c636,same,0.9782,
uk,lovely,kb0381,t44f674e8cf2382b9,same,0.9982,
uk,lover,ra-g9u27e1908,tb11e3fdafa07536f,same,1.0,
uk,low,kb0382,t8b165bb3fea16d65,same,0.9984,
uk,lower,n00828,t183120ff25001d7f,MISMATCH,0.2438,0.1316
uk,loyal,g16u9e6287,t92e4d007e94bd0ec,MISMATCH,0.1638,0.1067
uk,luca,n00829,ta95b1f7e3e396c8f,MISMATCH,0.0789,0.1275
uk,luck,wy-g9u12e0960,tb979d457b76c2866,same,0.9959,
uk,luckily,n00830,t47789f6e6d88b58e,MISMATCH,0.2988,0.1534
uk,lucky,ox-g4u7e0365,tf8de236d606ce328,same,0.9609,
uk,lucky you,n00831,t437da4ccb9ac469e,MISMATCH,0.2033,0.0774
uk,lucy,n00832,t0472685295547c21,MISMATCH,0.4309,0.0331
uk,luggage,ox-g8u12e0834,ta97bdc436d0d2fb8,same,0.9973,
uk,lunar,n00833,t268bfa9178b40b60,MISMATCH,0.2165,0.0776
uk,lunch,g4u8e0074,t42a8f09591ee92cb,same,0.994,
uk,lunchtime,wy-g5u8e1026,tbd23c6e2018e939f,same,1.0,
uk,lung,ra-g9u26e1904,tcf8b2bfe13409079,same,1.0,
uk,lungfish,wy-g7u11e1698,tae476165634fa029,same,1.0,
uk,lyric,g9u9e0666,tf32fb6de7108c3fb,same,0.9987,
uk,lyrics,n00834,t0cc7ee7e8e3a267c,MISMATCH,0.107,0.0574
uk,mac,g9u2e6986,t8efe7a4ebe045770,MISMATCH,0.1668,0.0746
uk,machine,g9u6e0635,tde83391902a187e2,MISMATCH,0.8165,0.0388
uk,mad,kb0383,t0ea9ad61fa52a9a4,MISMATCH,0.2396,0.0453
uk,madam,kb0384,tb64e1115c0dda8ef,same,0.9826,
uk,made of,n00835,tfcb1ceb165a131e2,MISMATCH,0.2156,0.0937
uk,madly,wy-g7u6e1442,te784e04442ddecb7,same,1.0,
uk,magazine,wy-g6u5e0550,tc29d61c4673fe0d0,MISMATCH,0.8636,0.0659
uk,magic,kb0385,t098b277c47304d0b,same,0.9573,
uk,magical,n00836,t8d6cbbfc7b360101,MISMATCH,0.2052,0.061
uk,magnetic,ra-g9u27e1922,t39ef7047307b952f,same,1.0,
uk,magnifier,wy-g8u11e2274,t84796065539f170a,same,1.0,
uk,mail,n00837,t1eda780f5c3d4948,MISMATCH,0.2471,0.1484
uk,mail a present,g5u9e4150,tfc78ec07aac0061c,MISMATCH,0.1073,0.092
uk,main,kb0386,t026e63cb9e60d1ef,same,0.9989,
uk,mainly,ra-g8u18e1421,t7df53173ab6d7bb0,same,1.0,
uk,major,ra-g9u31e2131,t3d37890c51e85c34,same,1.0,
uk,make,kb0387,tcb7a343a0aa3e8b9,same,0.9638,
uk,make ... feel at home,n00838,t3e1419141f047baa,MISMATCH,0.1852,0.0794
uk,make a card,g5u9e4153,tcb822901714f09ad,same,1.0,
uk,make a difference,n00839,t7f75c00648735d78,MISMATCH,0.0115,0.0654
uk,make a mess,n00840,t386d8e4cad77e3be,MISMATCH,0.0393,0.0709
uk,make a mistake,n00841,t81db91c36a16e8ef,MISMATCH,0.1532,0.0601
