accent,text,old_id,new_id,status,corr,recheck
us,luckily,n00830,t47789f6e6d88b58e,MISMATCH,0.0943,0.1247
us,lucky,ox-g4u7e0365,tf8de236d606ce328,same,0.9956,
us,lucky you,n00831,t437da4ccb9ac469e,MISMATCH,0.0486,0.1214
us,lucy,n00832,t0472685295547c21,MISMATCH,0.3746,0.0377
us,luggage,ox-g8u12e0834,ta97bdc436d0d2fb8,same,0.9786,
us,lunar,n00833,t268bfa9178b40b60,MISMATCH,0.2187,0.0962
us,lunch,g4u8e0074,t42a8f09591ee92cb,same,0.9977,
us,lunchtime,wy-g5u8e1026,tbd23c6e2018e939f,same,1.0,
us,lung,ra-g9u26e1904,tcf8b2bfe13409079,same,1.0,
us,lungfish,wy-g7u11e1698,tae476165634fa029,same,1.0,
us,lyric,g9u9e0666,tf32fb6de7108c3fb,same,0.9995,
us,lyrics,n00834,t0cc7ee7e8e3a267c,MISMATCH,0.1632,0.0976
us,mac,g9u2e6986,t8efe7a4ebe045770,MISMATCH,0.1543,0.0995
us,machine,g9u6e0635,tde83391902a187e2,same,0.9698,
us,mad,kb0383,t0ea9ad61fa52a9a4,same,0.9994,
us,madam,kb0384,tb64e1115c0dda8ef,same,0.9993,
us,made of,n00835,tfcb1ceb165a131e2,MISMATCH,0.1336,0.1327
us,madly,wy-g7u6e1442,te784e04442ddecb7,same,1.0,
us,magazine,wy-g6u5e0550,tc29d61c4673fe0d0,same,0.9854,
us,magic,kb0385,t098b277c47304d0b,same,0.9918,
us,magical,n00836,t8d6cbbfc7b360101,MISMATCH,0.0463,0.1407
us,magnetic,ra-g9u27e1922,t39ef7047307b952f,same,1.0,
us,magnifier,wy-g8u11e2274,t84796065539f170a,same,1.0,
us,mail,n00837,t1eda780f5c3d4948,MISMATCH,0.2531,0.1643
us,mail a present,g5u9e4150,tfc78ec07aac0061c,same,1.0,
us,main,kb0386,t026e63cb9e60d1ef,same,0.9986,
us,mainly,ra-g8u18e1421,t7df53173ab6d7bb0,same,1.0,
us,maintain,ox-g8u1e0729,ox-g8u1e0729,same,1.0,
us,major,ra-g9u31e2131,t3d37890c51e85c34,same,1.0,
us,make,kb0387,tcb7a343a0aa3e8b9,same,0.9995,
us,make ... feel at home,n00838,t3e1419141f047baa,MISMATCH,0.0974,0.1659
us,make a card,g5u9e4153,tcb822901714f09ad,same,1.0,
us,make a contribution to,ra-g9u14e0832,ra-g9u14e0832,same,1.0,
us,make a difference,n00839,t7f75c00648735d78,MISMATCH,0.1842,0.0596
us,make a mess,n00840,t386d8e4cad77e3be,MISMATCH,0.1303,0.108
us,make a mistake,n00841,t81db91c36a16e8ef,MISMATCH,0.1411,0.0744
us,make a model plane,g3u9e4030,t6dc97e38aa3e4cf2,same,1.0,
us,make a phone call,g5u9e4148,t363686f028f6a90b,same,1.0,
us,make a poster,g5u8e4140,td804f31139170957,same,1.0,
us,make a promise,n00842,t0f4e7cc31d1df98e,MISMATCH,0.1084,0.0729
us,make a snowman,g5u8e0199,t156e3426c881f1b9,same,0.9915,
us,make a survey,ra-g8u23e0629,ra-g8u23e0629,same,1.0,
us,make a video call,g5u9e4151,t9d5b5af7276e4304,same,1.0,
us,make a wish,n00843,tb24ee50725aaab63,MISMATCH,0.1513,0.0845
us,make an effort,n00844,t9c060327b30215c0,MISMATCH,0.1292,0.0739
us,make ends meet,wy-g9u2e1193,tab58ef7bc1f101f5,MISMATCH,0.226,0.1104
us,make every effort,wy-g8u8e1010,t249a15652e04f93e,MISMATCH,0.1533,0.1427
us,make friends,g8u3e0488,t7597d9184915ee3f,MISMATCH,0.0452,0.0703
us,make fun of,ra-g9u34e2255,t31abdb427a539065,same,1.0,
us,make mistakes,ra-g9u9e0765,ra-g9u9e0765,same,1.0,
us,make money,n00845,t12913287937bcab5,MISMATCH,0.1468,0.1501
us,make one's bed,n00846,tae656f3fd1d361a9,MISMATCH,0.0373,0.1085
us,make one’s own decision,n00847,t94e0c35aa15cab17,MISMATCH,0.098,0.0841
us,make preparations,n00848,tabe1929ec06392e5,MISMATCH,0.0806,0.1278
us,make progress,n00849,t86ec22f05065d1c2,MISMATCH,0.0805,0.0961
us,make sense,wy-g9u2e2359,t50431431d111082a,MISMATCH,0.1191,0.0688
us,make sure,g8u6e0517,t57815ef102139954,same,0.9886,
us,make the bed,n00850,t183007c6ebf9ff7e,MISMATCH,0.1093,0.0893
us,make up (with sb),n00851,t001d7d2d3e50d39f,MISMATCH,0.0293,0.1082
us,make use of,n00852,td58100fd1be92fbe,MISMATCH,0.1852,0.067
us,making models,g4u10e4012,t5d2200ddd867ba24,same,1.0,
us,malee,n00853,t71d19fe8b2fa3ead,MISMATCH,0.0738,0.0871
us,mall,kb0388,t91d060552300ab87,same,0.9997,
us,mammal,g6u3e4242,tb3fe498718581f17,same,1.0,
us,man,g2u2e0835,tbc2eba927d26732d,same,0.9928,
us,man-made,wy-g9u1e0843,t1aff385ef80befe1,same,0.9996,
us,manage,kb0389,t0459e04b1ca331ba,same,0.9897,
us,manager,n00854,t28d7e21f139452f4,MISMATCH,0.1333,0.1016
us,manchu,ra-g8u23e1734,t0d1dcd040c037661,MISMATCH,0.1033,0.1237
us,mandy,n00855,tc93a28fc6fc55617,MISMATCH,0.0377,0.1165
us,manned,ra-g9u12e0803,ra-g9u12e0803,same,1.0,
us,manner,g9u10e0676,t3f465c6be13fcbb8,same,0.9996,
us,manpower,n00856,t048caccb4767b3a9,MISMATCH,0.2467,0.0779
us,mansion,ra-g8u24e1790,t2bb14cad5143ae35,same,1.0,
us,mantis,wy-g3u11e0544,t333649d50c903911,same,1.0,
us,many,wy-g2u1e0133,taf7b56aef2a97e09,same,1.0,
us,many things can affect our feelings.,ra-g8u15e0521,ra-g8u15e0521,same,1.0,
us,map,g3u10e1039,t8b4f0c9b58bcc051,same,0.9993,
us,maple leaves,g4u12e4034,tf645f5d8c28eee20,same,1.0,
us,mapo tofu,n00857,tb32d27a59a0183a6,same,1.0,
us,marathon,n00858,t280b13460bc370c0,MISMATCH,0.0818,0.1257
us,marble,n00859,tf14f9d143e0a3c8c,MISMATCH,0.0735,0.1793
us,march,g3u6e3977,t8d746b245c1ac679,same,1.0,
us,mariana,n00860,tf1d533fe197df523,MISMATCH,0.0296,0.1164
us,marie,n00861,t8990e30ea86ba93c,MISMATCH,0.306,0.1599
us,mark,ox-g6u8e0573,t6660827f313860c7,same,0.9992,
us,mark twain,n00862,t474e5519d4c493d9,MISMATCH,0.1417,0.1467
us,market,ox-g3u3e0227,te0ec51bb83bd678a,same,0.9994,
us,married,n00863,t7c369c1e8539e6ad,MISMATCH,0.1412,0.1527
us,marry,kb0391,t45a3bcc08251af63,same,0.9991,
us,mars,ox-g8u6e0776,tba2ccc588ad25f22,same,0.9535,
us,mary,n00864,t7b1a6c6a6261a59b,MISMATCH,0.2035,0.1424
us,mash,n00865,t96758430a1d7e7e3,MISMATCH,0.1157,0.0863
us,mashed potatoes,n00866,t6610751f824c7105,MISMATCH,0.0842,0.0714
us,mask,ra-g8u6e0396,t797d83956d249367,same,0.9939,
us,master,kb0392,t00d3a2ffebc6db39,same,0.9922,
us,masterpiece,ra-g9u17e0867,t4f3efc51f4f3099c,same,0.9925,
us,mat,n00867,t2a7021b99f5dfc25,MISMATCH,0.1021,0.1154
us,match,ox-g5u5e0441,t310ea16fb36e6be1,same,0.9617,
us,matchbox,wy-g9u3e2410,t4101dfeaf835af1a,same,1.0,
us,material,kb0393,t69d281b01e550ffc,same,0.9915,
us,math,g7u9e0423,g7u9e0423,same,1.0,
us,mathematics,kb0394,te577528728b07775,same,0.9985,
us,maths,g3u7e3996,t3f7966fb955b1b83,same,1.0,
us,maths book,g4u2e0017,g4u2e0017,same,1.0,
us,matryoshka,ra-g9u28e1954,tbc5e397910db8529,same,1.0,
us,matt,n00868,t11b21f7373674155,MISMATCH,0.0575,0.1154
us,matter,g8u11e0561,t8cddb7a2a3df4751,same,0.9997,
us,may,g3u6e3979,t71f7aff705d56fd3,same,1.0,
us,maya,n00869,tc70fe55e1b421edf,MISMATCH,0.0789,0.1315
us,maybe,kb0395,teefaccd12dc31924,same,0.9996,
us,mcchicken,g9u2e6990,t30f1a77e7598e225,MISMATCH,0.1608,0.1076
us,me,ox-g1u5e0037,tec3e6f46408ed723,same,1.0,
us,me too.,n00870,tb06e043531519784,MISMATCH,0.0226,0.0732
us,meal,ox-g5u4e0431,t02cec07424eb8741,same,0.9968,
us,mean,kb0397,tc327c6b18e300eba,same,0.9998,
us,meaning,kb0398,tdda292152d8aa35e,same,0.9995,
us,meaningful,n00871,t1f7c797e1fa04818,MISMATCH,0.101,0.0366
us,means,ra-g7u12e0919,t976e78983d039dd5,same,1.0,
us,measure,n00872,t3ccb74c58d3445f5,MISMATCH,0.4365,0.2039
us,measurement,n00873,t542f96f8bd4ec06e,MISMATCH,0.3262,0.1876
us,meat,g3u3e3933,t103798205fd4f989,same,1.0,
us,medal,ox-g5u5e0450,t01723f556226c6d4,same,0.9995,
us,medallist,ra-g9u30e2084,t1f134d39486c2632,same,1.0,
us,media,kb0399,t3cf4cfae024cda59,same,0.9995,
us,medical,kb0400,ta5dae896f8d51453,same,0.9966,
us,medicine,ox-g5u10e0496,t35cd42779b569bf6,MISMATCH,0.1343,0.3071
us,medium,kb0401,tb156fab3a8f0acf2,MISMATCH,0.1673,0.0385
us,meet,g7u1e0347,t465371bf29b6a336,same,0.9929,
us,meet up,n00874,t16ec3be755c2f721,MISMATCH,0.2055,0.1135
us,meeting,g8u10e0551,t2477eabead95f25a,same,1.0,
us,meeting place,g4u3e3893,t2370a352bff54a8f,same,1.0,
us,member,kb0402,te223f597d080e494,same,0.9973,
us,memorable,ox-g9u6e0900,ox-g9u6e0900,same,1.0,
us,memorize,ox-g8u11e0822,t2fc61c5cbea3889f,same,0.9782,
us,memory,ox-g9u11e0943,tbafbdd89fcb2a0e8,same,0.9998,
us,men,kb0403,t9d3250bef3899961,same,1.0,
us,mention,kb0404,t2028c90ce59bf364,same,0.9974,
us,menu,ox-g6u3e0521,t67aa505f55aae7c0,same,0.9998,
us,merchant,ra-g8u24e1783,t20a0d3b96d85b555,same,1.0,
us,merci,n00875,t6d68afd0645a6810,MISMATCH,0.0418,0.2302
us,mercury,ra-g8u18e1408,tf0fde634a50484ac,same,1.0,
us,merry,g2u6e0874,t7e4c49070090cc4f,same,0.9994,
us,merry christmas!,wy-g5u6e0995,t55b74c3c66c53749,same,1.0,
us,mess,kb0405,ta51b953e7db95397,same,0.9911,
us,message,kb0406,te81ddcd2488ba0da,same,0.9958,
us,metal,n00876,t6f09d356f51f07b1,MISMATCH,0.172,0.2331
us,meter,kb0407,tfab6abc33755a531,same,0.9926,
us,method,kb0408,t69b8c38639f5cf2b,same,0.9997,
us,metre,kb0409,t6b7dfde9eca53849,same,0.996,
us,metro,n00877,tb91346ea7be4669d,MISMATCH,0.1307,0.3524
us,mexico,n00878,te778994063bcbf6f,MISMATCH,0.161,0.1851
us,miaow,wy-g3u7e0396,t33e645754d94c484,same,1.0,
us,mice,kb0410,tb7a5a5313d2297fb,same,1.0,
us,microphone,wy-g9u5e2498,tc96bdaac63babe10,same,1.0,
us,microscope,n00879,t60b54bae5de05063,MISMATCH,0.1487,0.1032
us,mid-autumn,ox-g4u7e0368,t84d4ca3ffa5830b2,MISMATCH,0.018,0.0881
us,mid-autumn festival,g9u2e0597,tc402f0a35f36faed,MISMATCH,0.0544,0.0734
us,middle,kb0411,tdcbda6f2bf2b9e77,same,0.9998,
us,midnight,ra-g7u6e0587,tb38674439f2a6734,same,1.0,
us,midsummer,n00880,t164864c5f5f107ff,MISMATCH,0.1018,0.1213
us,might,kb0412,ta6ddb0225ff00979,same,0.9994,
us,mike,n00881,t33cb21ba179f6d2a,MISMATCH,0.1471,0.1624
us,"mike, amy, would you like a knife and fork?",n00882,tf2093046434b04a7,same,1.0,
us,"mike, do you like apples?",n00883,tb4f4db9963227e6a,same,0.9994,
us,mild,ra-g9u31e2135,tfecb3006574fa4ef,same,1.0,
us,mile,kb0413,t00645d5d6f08494b,same,0.9995,
us,milestone,ra-g9u12e0800,ra-g9u12e0800,same,1.0,
us,milk,ox-g2u6e0103,tcd212e49b3a96f93,same,1.0,
us,milk shake,g8u8e0537,g8u8e0537,same,1.0,
us,miller,n00884,tfbb4df4c25eec7eb,MISMATCH,0.0353,0.1821
us,million,ox-g8u4e0752,t8b963bf879ac9910,same,0.9507,
us,mind,kb0414,t5adc0ff4ab551822,same,0.9994,
us,mine,g5u11e0221,t14da9141f108ecee,same,0.9954,
us,mini-goal,n00885,t9d2fb8c4966022da,same,1.0,
us,minister,n00886,t4ec280bab5e2e695,MISMATCH,0.2637,0.0738
us,minority,ra-g8u24e0641,ra-g8u24e0641,same,1.0,
us,minus,ra-g8u18e1425,t2496cfde20922250,same,1.0,
us,minute,ox-g2u10e0187,t1bc36aef1803b617,same,1.0,
us,mirror,kb0415,t267dc61c0c1a456c,same,0.9955,
us,miss,ox-g5u1e0410,t6a75b5578bad758c,same,0.9959,
us,"miss white, what's that?",n00887,t3102e24b0b99e855,same,0.9982,
us,missile,ra-g9u32e2166,td9ea4050cebe27f7,same,1.0,
us,missing,n00888,t2dbe1e76d8d7a3a4,MISMATCH,0.1466,0.0616
us,mission,wy-g8u11e0826,t928cb6f7356c797d,same,0.938,
us,mistake,g8u10e0555,t1a6a86427895e03c,same,0.9913,
us,mistake... for...,wy-g9u6e1337,t4067256d3a4c293c,MISMATCH,0.1503,0.1439
us,misunderstanding,ra-g9u8e0749,t3f0d720acc6a1c7c,same,0.9984,
us,mix,kb0416,tdf808a7e7c466885,same,0.9951,
us,mix ... with ...,n00889,tce5d7a1dd4dbbf5b,MISMATCH,0.1615,0.129
us,mix-up,n00890,t34a3f7db0f0c89b1,MISMATCH,0.0367,0.1297
us,mixture,n00891,t25396da2edc976a3,MISMATCH,0.2639,0.0543
us,mm,n00892,t1d737751382aefd0,MISMATCH,0.5464,0.0666
us,mobile,kb0417,tfa8639711532d6a4,same,0.9939,
us,mobile phone,n00893,t50ec181b2a060cf8,MISMATCH,0.1846,0.1727
us,model,ox-g7u11e0706,t1d5bdd92b51a0a1a,same,0.9996,
us,modern,ox-g6u1e0509,t131ad99d3c3a0d8b,MISMATCH,0.091,0.1223
us,module,g16u1e7696,tfa262e784ca5a1dc,MISMATCH,0.0361,0.1174
us,mogao caves,n00894,tfd64b095af222e0a,MISMATCH,0.0488,0.079
us,mom,kb0418,te545facf5c761c1b,same,0.9931,
us,moment,wy-g9u9e0926,t2cefda9197e2a4ce,same,0.9997,
us,monday,g5u2e0131,te05ccf1b998b2702,same,0.9952,
us,money,ox-g2u7e0159,t314be0c1a5affd89,same,1.0,
us,money and fame don’t always make people happy.,n00895,t68dea911ccba99d1,same,1.0,
us,moneybox,wy-g9u2e2355,te5a91bd5fcd79b35,same,1.0,
us,monitor,ox-g6u8e0576,tacf464721c34cff2,same,0.9934,
us,monk,ra-g9u36e2321,t214cc47b5c187c8f,same,1.0,
us,monkey,ox-g1u10e0073,t2b22cc1a950866f8,same,1.0,
us,monster,wy-g7u10e1659,tdac336da16a84020,same,1.0,
us,month,g7u8e0412,t426fa859a8a333e4,same,1.0,
us,monthly,ra-g8u20e1588,te30a4096f9d06491,same,1.0,
us,monument,g17u1e7812,t61770f02ea24a9c0,same,1.0,
us,mood,ra-g8u15e0511,teea7f3fedd022fbe,same,0.9998,
us,moon,ox-g2u10e0124,tb3f51ddb7ad3e8b5,same,1.0,
us,mooncake,ox-g4u7e0363,tf1c489a6305c06ab,same,1.0,
us,moose,g6u10e4335,t399089d1b74b2559,same,1.0,
us,more,kb0419,tb2aaebefe3fc43b3,same,0.9997,
us,more and more,g8u7e0528,g8u7e0528,same,1.0,
us,more than,wy-g6u1e0505,tc00963b5b920b598,same,0.9941,
us,moreover,ra-g9u27e1944,ta308442b118368fe,same,1.0,
us,morning,g3u2e3920,tde74e290896cd2f6,same,1.0,
us,morning tea,g6u1e4202,ta5c75d55c2c45db0,same,1.0,
us,moscow,n00896,tc38ead85d215fae3,MISMATCH,0.1895,0.1823
us,moscow metro,n00897,tcd00e44135bb7471,MISMATCH,0.126,0.0916
us,mosquito,wy-g7u10e1654,tbb01991098734f98,same,1.0,
us,moss,n00898,t1e4990d318099d8f,MISMATCH,0.2124,0.1418
us,most,kb0420,tcd3f08ed590f23b7,same,0.9974,
us,most of all,n00899,t2ec24fdf7da2593e,MISMATCH,0.3055,0.1042
us,mostly,ra-g8u15e1225,t4a249f51f2c5f2a4,same,1.0,
us,mother,ox-g1u5e0036,t4b12a520231d1493,same,1.0,
us,mother tongue,ra-g9u7e0738,ra-g9u7e0738,same,1.0,
us,mother's day,g5u8e4128,t6f47bbd8b9763a41,MISMATCH,0.1048,0.1178
us,motherboard,ra-g9u32e2176,t39d56b061ccbcb33,same,1.0,
us,mother’s day,n00900,ta140e07da5974786,MISMATCH,0.0412,0.2996
us,motion,ra-g9u35e2284,t99e53e4cb127fef2,same,1.0,
us,mount,n00901,t1a3b709e95f65379,MISMATCH,0.2312,0.1111
us,mount huangshan,n00902,tf6e51ab8eac9e3ae,MISMATCH,0.1123,0.1346
us,mount kilimanjaro,n00903,t447f3ddd2e092470,MISMATCH,0.0518,0.0807
us,mount qomolangma,n00904,t0d5dc01fcc835f83,MISMATCH,0.0461,0.1827
us,mountain,g5u6e0174,t4cd2a05dcf702424,same,0.9996,
us,mountaineering,wy-g8u9e2205,t5a01fb97fb9f042a,same,1.0,
us,mouse,ox-g9u2e0853,te5ee0423d98a6204,same,0.9224,
us,mouth,ox-g1u3e0019,tf433a2b7feb8264b,same,1.0,
us,mouthful,wy-g7u12e1727,t87b7a3218d145f10,same,1.0,
us,movable,ra-g9u27e1927,t59d60a7bd95b9f45,same,1.0,
us,move,kb0421,t86f47b29a8480773,same,0.9999,
us,move on (to sth),n00905,t7e6b3f0d180c0f2a,MISMATCH,0.2483,0.1063
us,move out,n00906,ta547240f1cd8c9d3,MISMATCH,0.1408,0.1377
us,movement,ra-g8u23e1776,tdd3d7321afefc4bb,same,1.0,
us,movie,g8u5e0506,ta0c80b84e590e2e8,same,0.9965,
us,movie theater,g8u4e0498,g8u4e0498,same,1.0,
us,moving,n00907,tda4f0dd35b3c68f3,MISMATCH,0.1656,0.0703
us,mr,ox-g3u1e0201,te64ffb9840d70769,MISMATCH,0.1684,0.0436
us,mrs,ox-g3u1e0202,tb2e34e7ebb3119ee,same,0.9916,
us,ms,wy-g1u2e0024,tca5fa117424ca5c5,same,1.0,
us,much,g3u10e4042,tf4ad02a7b9ba879f,same,1.0,
us,mud,ra-g9u38e2384,t549920b70a35c367,same,1.0,
us,muddy,ra-g9u38e2379,t8dba8e94ff900641,same,1.0,
us,mule,n00908,t131b5c06cfe6f158,same,1.0,
us,multimedia,wy-g9u3e2422,t59a717740f214504,same,1.0,
us,mum,g3u8e1012,t00ef5605e5ee7618,same,1.0,
us,mum and dad are busy and tired.,n00909,tc5612f56c96683c9,MISMATCH,0.0896,0.0598
us,"mum, can i watch tv?",n00910,t7b69294725cb732b,same,1.0,
us,"mum, where is my animal book?",n00911,t8a50a7870f6e184e,same,0.9999,
us,mummy,wy-g3u6e0377,tdc8ee34582320fc3,same,1.0,
us,museum,g6u1e0243,t9e90476bbfc1ba39,same,0.9993,
us,mushroom,n00912,ta9327e3e8a17d592,MISMATCH,0.1155,0.125
us,music,g3u7e3995,ta46366a9cbba6fbe,same,1.0,
us,music room,g4u1e6804,te6086210712f39c3,same,1.0,
us,musical,n00913,tf2cc759cd9b348b4,MISMATCH,0.206,0.0699
us,musical instrument,n00914,t7068317605505dbe,MISMATCH,0.2805,0.0872
us,musician,n00915,t2836ddb7d7e124e9,MISMATCH,0.2083,0.0732
us,must,kb0424,t8dfc05f321062048,same,0.9923,
us,must we do exercise to prevent the flu?,ra-g8u6e0403,ra-g8u6e0403,same,1.0,
us,mutton,kb0425,t83530101db015dcb,same,0.9996,
us,my,wy-g1u2e0025,t2d3027fb97d39a1b,same,1.0,
us,my birthday is in may.,g7u8e0420,g7u8e0420,same,1.0,
us,my birthday is on april 4th.,n00916,t2b76e6dd1639e671,same,1.0,
us,my childhood,n00917,tbb2bc3ad9d22c9de,MISMATCH,0.1235,0.0797
us,my favourite place is the museum.,n00918,t32c6183badd82b82,MISMATCH,0.1696,0.0621
us,my home is in an apartment building.,ra-g7u17e0226,ra-g7u17e0226,same,1.0,
us,my mother and i went to a marathon on sunday.,n00919,t420f739532347b13,same,0.9994,
us,my name is daming.,wy-g3u1e0210,wy-g3u1e0210,same,1.0,
us,my name is lily.,g3u1e0950,g3u1e0950,same,1.0,
us,my name's ...,wy-g1u2e0033,td05fb255e238ed82,MISMATCH,0.0642,0.1588
us,my name's amy green.,n00920,t760a139abc5ebe82,same,0.9998,
us,my school life is very interesting.,ra-g7u15e0199,ra-g7u15e0199,same,1.0,
us,myself,kb0426,t35daa462ee1c5442,same,0.9955,
us,mysterious,ra-g9u35e2280,t63fbf382867d292e,same,1.0,
us,mystery,g9u8e0653,t69898db394a79573,same,0.9971,
us,nail,ra-g9u27e1946,t8a426d4e1f31253b,same,1.0,
us,namaste,n00921,t1790cd0e39d57166,MISMATCH,0.0988,0.1118
us,name,wy-g1u2e0020,t57c093842a936eda,MISMATCH,0.2762,0.103
us,name... after,wy-g9u4e1256,t072c1f5ebbba9be7,MISMATCH,0.1912,0.0846
us,nancy,n00922,tfd1124e4f3952cc7,MISMATCH,0.0356,0.1101
us,napkin,n00923,t1973363435fda5d6,MISMATCH,0.1928,0.1158
us,narrator,ra-g9u36e2322,te11cae3dfaaf9282,same,1.0,
us,narrow,kb0427,t6fe3268a72cdfa9c,same,0.995,
us,nation,kb0428,t5b50edcadfba5b96,MISMATCH,0.1736,0.0643
us,national,wy-g8u5e0767,te8e64c705ebec16b,same,0.9724,
us,national day,n00924,t2cd01f02f91f9b55,MISMATCH,0.0914,0.1291
us,nationality,ox-g7u1e0608,ox-g7u1e0608,same,1.0,
us,native,ra-g9u7e0730,t21cd09ae6951b2ff,same,0.9996,
us,natural,ox-g6u6e0555,t03469089bc9a0975,same,0.9877,
us,natural resources,wy-g8u12e2299,tb9173a1eef1e7f64,MISMATCH,0.06,0.0832
us,nature,ox-g7u4e0631,t7d1c8f1785cd89e0,same,0.9985,
us,nature shows,g5u5e4096,t45bf227d1c7d374e,same,1.0,
us,naughty,wy-g2u2e0118,tf3fc785d4b24d7db,same,0.9994,
us,navigation,ra-g9u29e2020,t294c92b48c4fa163,same,1.0,
us,nazi,n00925,td5678fa5d3ab1592,MISMATCH,0.0895,0.1003
us,near,g7u12e0456,te51974d217f610fd,same,0.9964,
us,nearby,n00926,te3e5f30b1d68c5f6,MISMATCH,0.0417,0.0712
us,nearly,kb0429,t24321336799a4443,same,0.9997,
us,necessary,kb0430,t56a501b570c21747,same,0.9937,
us,neck,kb0431,tcdf801a97829d907,same,0.9993,
us,need,ox-g2u7e0162,tb1aae2e96de6724f,same,1.0,
us,needle,ra-g9u27e1923,t7695dfbfba763db9,same,1.0,
us,negative,ox-g9u3e0869,t5d24a821a6b18345,same,0.9998,
us,neighbour,ox-g7u2e0611,t75d9eeceac1dfb1f,same,0.9997,
us,neighbourhood,ox-g6u1e0507,t2f41e7eaa416cab7,same,0.9997,
us,neither,kb0432,t8ef3356680374eab,same,0.9992,
us,neither ... nor ...,n00927,t4a4d3896961b63a7,MISMATCH,0.0434,0.1102
us,neptune,ra-g8u18e1415,t1a776eefb624b5dd,MISMATCH,0.1829,0.0864
us,nervous,g9u11e0682,tdb482ee4c142f51e,same,0.9263,
us,nervously,n00928,t7e4299f66925cf66,MISMATCH,0.2541,0.144
us,nest,ra-g8u17e1308,t23270e007a550da3,same,1.0,
us,net,n00929,t1216c97069c787f0,MISMATCH,0.3839,0.1386
us,netizen,wy-g8u6e2034,tc3ced9ef66480da6,same,1.0,
us,network,ox-g9u2e0860,ox-g9u2e0860,same,1.0,
us,neuschwanstein,ra-g9u28e1953,t664ece55757b9e8a,same,1.0,
us,never,g7u11e0445,tbd70011493e2b280,same,0.9962,
us,never forget,g16u2e6216,t57cce5b992afff83,MISMATCH,0.1703,0.1758
us,new,g2u3e0847,t77a412f59908d2dc,same,0.9995,
us,new year,ox-g2u8e0172,t288faac26bf4dfb0,same,1.0,
us,new year's day,g5u8e4126,t8ba0709371fb1c86,same,1.0,
us,new zealand,n00930,t9081aa6cedcbafd3,MISMATCH,0.2189,0.0269
us,newborn,wy-g8u7e2120,tb2b23eb4ecf2c43f,same,1.0,
us,news,g8u5e0502,tad662ed3dc9273d1,same,0.9992,
us,news shows,g5u5e4098,td5d900a5b773d024,same,1.0,
us,newsletter,n00931,tec9c8e84ba639799,MISMATCH,0.3021,0.1608
us,newspaper,ox-g8u7e0781,t7349b189a6ee934d,same,0.9994,
us,next,kb0433,ta9a1987a2f743716,same,0.9568,
us,next month,g12u8e5874,tab94cf4c8f45a095,MISMATCH,0.1363,0.2981
us,next time,n00932,t59e343bb6fbba1ca,MISMATCH,0.133,0.1432
us,next to,n00933,tce88017c31585753,MISMATCH,0.0485,0.2068
us,next week,g8u6e5447,tfdfe74e9de3e142c,MISMATCH,0.1712,0.2355
us,next weekend,g12u1e5799,t5067d2b069f19797,same,1.0,
us,nice,g7u1e0346,t2ae63acfdf06cac3,same,0.9984,
us,nice to meet you too.,n00934,t0801f2d75fc85430,MISMATCH,0.0558,0.0347
us,nice to meet you.,g3u2e0959,teabe12ceb2230200,same,0.9958,
us,nicely,n00935,taf55d25bf236b1d0,MISMATCH,0.1396,0.0837
us,nickname,ra-g9u30e2095,td9bae28dd95ed3d6,same,1.0,
us,night,wy-g7u5e0647,t27bc2f75fc4732ab,same,0.9951,
us,night owl,wy-g4u7e0793,t00c4b378c121bd81,MISMATCH,0.1232,0.1246
us,nile,n00936,t5758c2e81ffb15ab,MISMATCH,0.0431,0.1136
us,nine,wy-g1u3e0043,t06249764dd89bb31,same,1.0,
us,nineteen,g3u12e1059,t911caf248dde76c7,same,0.9997,
us,ninety,ra-g7u10e0126,tf0900b097c892c87,same,0.9941,
us,ninth,ra-g7u6e0535,tb5e5d07ee2be6eb8,MISMATCH,0.0565,0.1785
us,no,wy-g1u1e0010,t7e8eafb96f16fae7,same,1.0,
us,no matter,n00937,t139f0b3f6a76d063,MISMATCH,0.0604,0.0756
us,no problem.,n00938,t48acad9cbbf9fec2,MISMATCH,0.0613,0.0967
us,no scientific studies have shown that shark fins are good for health.,n00939,t4eabc31fc6db3379,same,1.0,
us,no way,n00940,t8a8b607175896279,MISMATCH,0.0787,0.1456
us,"no, he isn't. he's eating.",n00941,t9307b1651772488e,same,1.0,
us,"no, i can't.",n00942,t93865dac661f05a0,MISMATCH,0.0808,0.1415
us,"no, i don't.",n00943,td3bab3969f4d5275,MISMATCH,0.1008,0.1026
us,"no, i don't. i like bananas.",g3u11e1050,g3u11e1050,same,1.0,
us,"no, i had a cold. i stayed at home all weekend and slept.",n00944,t51ce8ac9b983819c,same,1.0,
us,"no, it isn't.",n00945,t99c3075314964521,MISMATCH,0.0984,0.13
us,"no, thank you, mr wang. i can use chopsticks.",n00946,t03128d43f4e830d4,same,1.0,
us,"no, we didn't.",n00947,t6b39aef896cc94bc,same,0.9993,
us,"no, you’re expected to wear a suit and tie.",n00948,t5bf56d84cba1a494,same,1.0,
us,no. you have to do your homework first.,n00949,tb23b6cce1fff5548,same,1.0,
us,no. you shouldn't play on a phone so often.,n00950,t90e5b824237ab718,same,0.9997,
us,nobody,kb0434,t18d541397028d0bc,same,0.9996,
us,nod,ra-g9u8e0747,t49f76d76fcb6d57a,same,0.9995,
us,noise,ox-g6u1e0505,te560888c29590337,same,0.9981,
